#"Step","Temperature (K)"
860000,296.93311907331923
880000,299.2711108467874
900000,295.3927279076936
920000,298.15679308493986
940000,295.6625425774713
960000,298.4111178661754
980000,296.19804112625525
1000000,295.6606286378638
1020000,297.7642027369579
1040000,296.26707785928187
1060000,296.7431733497861
1080000,297.14458146683035
1100000,296.69533953286555
1120000,297.60835792125874
1140000,299.1121170069324
1160000,299.10153686476366
1180000,297.0637414076259
1200000,296.05896172114876
1220000,296.1462584152781
1240000,297.6011974395397
1260000,297.5480415068132
1280000,296.32109647190345
1300000,295.82353566120287
1320000,298.7444170868779
1340000,298.54387402091385
1360000,298.2266939347173
1380000,298.02340603482463
1400000,295.9082711505926
1420000,296.0749076602256
1440000,297.49391144427454
1460000,297.22257362960346
1480000,295.7891368718668
1500000,296.04748971176843
1520000,295.45614967849605
1540000,298.00313778853877
1560000,296.7501491823603
1580000,296.85445906096345
1600000,296.553400872563
1620000,295.6711906648555
1640000,298.06657836495305
1660000,297.74742128292877
1680000,295.6849848311075
1700000,294.6316391147377
1720000,295.50282372172757
1740000,295.84757816273986
1760000,296.8440495083475
1780000,299.2827652140685
1800000,297.89354023332567
1820000,299.09288209373966
1840000,298.62959537937945
1860000,296.17636998117194
1880000,297.1671216420552
1900000,298.0141329748259
1920000,298.4079698343808
1940000,299.60680249283746
1960000,299.0472719145307
1980000,295.8988906008719
2000000,298.85800032106624
2020000,297.8745344569627
2040000,294.5838825931798
2060000,296.3172664412658
2080000,298.3732299377708
2100000,295.1159550242217
2120000,298.4641428221429
2140000,296.128526892437
2160000,296.36676215952303
2180000,297.2481321070915
2200000,297.02298711124706
2220000,296.06805958479873
2240000,295.48898244905126
2260000,296.0726047711386
2280000,298.76322067356426
2300000,296.43226404167484
2320000,298.41762456277587
2340000,296.7415943788988
2360000,297.5718349816694
2380000,296.03929618693996
2400000,295.0161126937785
2420000,294.89626822361754
2440000,296.37157843219853
2460000,296.9209160800169
2480000,300.45017003807936
2500000,296.15351533504366
2520000,296.53470622825387
2540000,296.19509323207967
2560000,297.05098039812003
2580000,297.5567369279148
2600000,296.6527799697988
2620000,298.21561991255936
2640000,295.26661336198816
2660000,296.11831652991486
2680000,296.12546478190245
2700000,296.528424356466
2720000,297.4888859696052
2740000,296.2880452746901
2760000,297.17805108015875
2780000,299.4205532567639
2800000,296.191599155845
2820000,296.2417258231544
2840000,297.3040580944461
2860000,297.0337079469668
2880000,296.3946387507745
2900000,297.747048830882
2920000,299.1117238551284
2940000,295.85160205370636
2960000,296.7209702354808
2980000,295.1068324572265
3000000,297.8470935238948
3020000,296.8292989071746
3040000,298.04646820924745
3060000,296.0980342390165
3080000,297.80569815569504
3100000,296.41909975524004
3120000,297.1044756442759
3140000,297.34422273985945
3160000,297.1631602525087
3180000,298.93283740685683
3200000,296.74500330948695
3220000,296.98816636903524
3240000,297.1017819765148
3260000,296.80570141944315
3280000,298.69412073561233
3300000,297.14276442573464
3320000,297.9217053831235
3340000,296.63901629928347
3360000,298.0165492901343
