#"Step","Temperature (K)"
860000,297.65021425662735
880000,295.4205932412299
900000,299.10642589510064
920000,297.61219773026045
940000,297.3000488579418
960000,297.4802121628039
980000,297.5988430402395
1000000,299.4608084334949
1020000,297.10219267561826
1040000,296.9898520722337
1060000,296.36042888961885
1080000,296.0473940592738
1100000,298.00490907235366
1120000,295.52567076863494
1140000,297.83063653286365
1160000,298.40090176711794
1180000,298.19299491200724
1200000,295.52528015224175
1220000,296.33935690897175
1240000,298.4107483356663
1260000,297.59167188945264
1280000,295.4495239516118
1300000,298.64821882531515
1320000,294.0393551517028
1340000,296.9056633739361
1360000,295.62298051189435
1380000,297.2218052100717
1400000,296.61461286141616
1420000,295.83537541894503
1440000,294.5241341848269
1460000,298.97652376579265
1480000,295.17686107742804
1500000,296.3684568724201
1520000,297.7419283459562
1540000,295.84530598332674
1560000,295.9667549118916
1580000,297.3793790627837
1600000,298.6379658245487
1620000,296.590148667017
1640000,297.3743932053727
1660000,295.5758249977197
1680000,298.0224853312676
1700000,298.14774598540174
1720000,295.7080644634444
1740000,298.13174754037533
1760000,295.27395119106245
1780000,297.58722756322476
1800000,296.8967646050604
1820000,297.17291753427907
1840000,296.5544331944357
1860000,296.3519255722048
1880000,297.0626259788719
1900000,297.8245042898952
1920000,296.55994256308674
1940000,294.71940170711395
1960000,296.40476384913865
1980000,297.16476663646824
2000000,296.65013072718557
2020000,298.11199038478986
2040000,297.6610574135259
2060000,297.28607828175893
2080000,297.6745752610779
2100000,297.1755885938593
2120000,296.28636998483154
2140000,299.4702991256649
2160000,296.8260566448474
2180000,298.8927686437056
2200000,298.69425005625806
2220000,298.62126043099653
2240000,297.8977341435281
2260000,296.7794758060171
2280000,298.88858193766225
2300000,294.86275254812847
2320000,296.71913633415477
2340000,296.77765816642017
2360000,296.93584341680105
2380000,296.9264550722585
2400000,296.08609375453153
2420000,294.8785964149565
2440000,296.87043289369234
2460000,297.3777432228114
2480000,296.3989733842542
2500000,296.0884234691438
2520000,296.09527384400195
2540000,297.9470966797572
2560000,296.34468248873964
2580000,297.05589881779747
2600000,296.20279069310527
2620000,296.7014892310986
2640000,297.42912417455744
2660000,295.70487861395844
2680000,296.985585967116
2700000,296.6260701074567
2720000,297.58973488928797
2740000,294.8944432012876
2760000,296.1968783548231
2780000,298.11887019602153
2800000,296.1609399441577
2820000,298.3515344408257
2840000,295.84948516632966
2860000,297.9431212555525
2880000,299.2569655310042
2900000,297.49011759378465
2920000,296.8423151023625
2940000,295.2235752509859
2960000,294.8623806502289
2980000,298.11110714337497
3000000,296.4911010304835
3020000,299.55639132230505
3040000,296.78798097711586
3060000,296.28023466000195
3080000,297.2948302995187
3100000,296.33260693701556
3120000,298.32269365576826
3140000,296.39999385125003
3160000,296.7418968482364
3180000,297.76518300111235
3200000,295.9630876927607
3220000,298.62126067662615
3240000,296.61366972977123
3260000,298.5007668140887
3280000,298.2999458445695
3300000,296.59189012386787
3320000,296.99140398212467
3340000,298.39533880681876
3360000,296.2825268483566
3380000,297.50082842574733
3400000,295.74869210039014
3420000,297.26029739540513
3440000,296.3267866247886
3460000,299.4919234259352
3480000,295.6579737909311
3500000,296.13244000083915
3520000,297.60506091627883
3540000,296.2237508264536
3560000,296.3033673404502
3580000,294.85043194393967
3600000,296.3777953364477
3620000,295.6758048544625
3640000,296.9222541920695
3660000,297.8221744944743
3680000,297.38134794109595
3700000,297.3588639694336
3720000,295.8706563015079
3740000,296.23037795176634
3760000,297.29541959482765
3780000,295.7457771809399
3800000,295.1354817634551
3820000,296.8331176008389
3840000,297.01076738569276
3860000,296.4741979397082
3880000,296.85500668392433
3900000,295.7094274629528
3920000,295.6632642164661
3940000,297.5805403259103
3960000,297.15115746688434
3980000,295.4906369775164
4000000,297.6501121901561
4020000,295.8199845329623
4040000,296.0245578421756
4060000,296.3116008581643
4080000,298.4770265538935
4100000,298.3282947407631
4120000,297.6184332693268
4140000,298.5154866764766
4160000,296.5088349201424
4180000,296.9600525949455
4200000,296.1181551996131
4220000,294.8451155776484
4240000,296.63722570735035
4260000,297.1321146000339
4280000,295.02286028249597
4300000,297.5610026189839
4320000,296.1419077247828
4340000,297.6369763617888
4360000,296.4434471320515
4380000,297.10473885823
4400000,296.465436727076
4420000,296.77538389519714
4440000,295.80471096842814
4460000,296.6221369712802
4480000,297.8870705618911
4500000,298.14008447048616
4520000,297.71684322375376
4540000,297.2146055442514
4560000,295.4125596063838
4580000,297.9434312760053
4600000,297.03219243346234
4620000,295.74011604808055
4640000,295.94121451106736
4660000,299.21711843044494
4680000,297.07531008449837
4700000,295.8386592093366
4720000,296.0645868025585
4740000,295.11881921459144
4760000,297.4948987105022
4780000,297.1667926912306
4800000,296.721454438336
4820000,297.0392057052035
4840000,296.40001434129584
4860000,297.1721201791478
4880000,297.67768343312525
4900000,297.85051214903785
4920000,298.87901484846896
4940000,295.72665068691913
4960000,296.7973310550799
4980000,295.48430926043494
5000000,299.17946847675574
5020000,295.21261405088416
5040000,297.90625365582275
5060000,298.1007284412898
5080000,297.7555842310911
5100000,295.18330100167503
5120000,297.277004593609
5140000,298.2733886673602
5160000,294.7838349199997
5180000,295.94122990054785
5200000,296.9339569249433
5220000,296.3332769652005
5240000,296.2833826518226
5260000,296.85454222670353
5280000,296.9514563711156
5300000,298.8094768199652
5320000,296.5116416048116
5340000,296.40995059596975
5360000,299.63793998975274
5380000,296.90590204510954
5400000,296.8491144695103
5420000,298.52719944841675
5440000,296.7708616694743
5460000,294.90436144769484
5480000,296.4754327480053
5500000,297.0995877080781
5520000,298.4026726517836
5540000,294.71647888788385
5560000,298.369621585783
5580000,296.9328473864049
5600000,297.8938144793292
5620000,297.492525720621
5640000,295.9948532140434
5660000,297.15153635210584
5680000,298.5096506279908
5700000,298.74820300217647
5720000,298.5403467316228
5740000,297.0331439134398
5760000,295.6783696314869
5780000,298.73742943811095
5800000,297.8312190893773
5820000,295.9038820754091
5840000,294.6993509809771
5860000,294.54188526549495
5880000,295.4322119805539
5900000,299.39954290611314
5920000,295.85312826854994
5940000,297.6267120178384
5960000,298.75539057186876
5980000,295.93441439711336
6000000,294.45132543028274
6020000,297.851212040101
6040000,297.2004912042963
6060000,297.5112470652678
6080000,298.6357311549446
6100000,296.05308052160916
6120000,297.2725317129921
6140000,295.57234802463086
6160000,296.40726317513656
6180000,299.54580586910157
6200000,296.5276995444223
6220000,298.8223598135593
6240000,299.53410823971586
6260000,296.1673630243016
6280000,296.87806497041237
6300000,296.22743568601703
6320000,297.4286494326812
6340000,295.32930060254347
