#"Step","Temperature (K)"
860000,295.81948858081034
880000,298.9106238138518
900000,300.4848239559915
920000,295.38631385691735
940000,297.17652135136376
960000,297.3384918180595
980000,298.2201656510411
1000000,297.1565324740846
1020000,295.90982792335603
1040000,297.3310712960307
1060000,298.4976077682644
1080000,295.63995002426117
1100000,296.0742333138614
1120000,294.4977479537237
1140000,297.7493566463196
1160000,296.5441240811882
1180000,298.2374775708379
1200000,298.18225204857407
1220000,295.4371855221316
1240000,296.83514023224205
1260000,298.1930140979876
1280000,295.16738907173647
1300000,298.3674017815794
1320000,296.85790010290606
1340000,294.64022060711363
1360000,296.53774058020383
1380000,298.05875748809706
1400000,297.84310315252145
1420000,299.30209928544934
1440000,297.63655778349226
1460000,297.47901822630166
1480000,295.1406051769141
1500000,297.23527318967973
1520000,296.9596733339626
1540000,298.78966323425016
1560000,295.8735581451184
1580000,296.85608023820356
1600000,296.1381818955252
1620000,298.30578214018317
1640000,295.7702859735176
1660000,298.9861593639243
1680000,295.1761305930416
1700000,297.4914036704121
1720000,296.83877280633317
1740000,295.4558240660938
1760000,295.5780427452701
1780000,297.07037062780483
1800000,297.1619920043423
1820000,297.39213315777073
1840000,297.32879411729937
1860000,295.1581529658173
1880000,296.182325337953
1900000,297.4860541421249
1920000,296.2188873306975
1940000,296.73372081557784
1960000,297.0278805302383
1980000,296.5299225431692
2000000,298.0630625787163
2020000,298.2576916104234
2040000,298.08932766287427
2060000,296.3791030944548
2080000,296.6343490154702
2100000,295.9865089076926
2120000,297.5541633954047
2140000,295.9288164421272
2160000,298.54289688804954
2180000,297.11774796699575
2200000,296.5419509420982
2220000,297.0468985025301
2240000,298.241941670056
2260000,297.1984927970613
2280000,295.8017810973594
2300000,295.9928535831763
2320000,297.17810901736425
2340000,295.05451026903575
2360000,298.54767294991836
2380000,295.3307790837926
2400000,297.8351275781978
2420000,294.768932408783
2440000,298.7071046891751
2460000,298.1598285984248
2480000,297.355867563107
2500000,297.4500823146159
2520000,295.2148683570554
2540000,297.48745032969344
2560000,298.27144704022777
2580000,297.9277336160094
2600000,296.72539057572425
2620000,297.5996029238906
2640000,297.0641992694252
2660000,295.9452159845146
2680000,297.24526100417046
2700000,294.94819969097927
2720000,295.2083745245991
2740000,296.68544916378164
2760000,297.69316952809334
2780000,297.7445545349985
2800000,296.5722321276928
2820000,295.6651765550648
2840000,295.33931744282074
2860000,297.8585261329684
2880000,298.20020691829757
2900000,297.3025417330578
2920000,298.197136656276
2940000,297.5619156840356
2960000,298.1568385666608
2980000,297.72119948556326
3000000,298.28426807088914
3020000,298.3641349107377
3040000,297.20521988847474
3060000,296.562353264175
3080000,296.309754131677
3100000,296.50103199010755
3120000,299.390257215877
3140000,296.75461535900905
3160000,297.67212568316734
3180000,296.88940303775814
3200000,296.9758825421387
3220000,296.4697839646385
3240000,297.8356086707788
3260000,297.6664391027412
3280000,296.6342944931139
3300000,296.1259271227675
3320000,298.2679415190397
3340000,297.53250953159494
3360000,297.21889764855655
3380000,297.55360647344617
3400000,298.7371702939363
3420000,298.072450955718
3440000,298.730125523984
3460000,297.8191109117471
3480000,297.4550204635841
3500000,296.589296761912
3520000,297.5294343416264
3540000,297.0877128323569
3560000,298.66991099384643
3580000,298.7413971370531
3600000,295.3700530163811
3620000,295.88762726530257
3640000,297.6026333611113
3660000,300.89005740905543
3680000,295.7904428669186
3700000,295.6431256544911
3720000,297.3029350957423
3740000,295.0650910120335
3760000,296.64779784425986
3780000,296.97440287378737
3800000,296.13668598248216
3820000,297.15865528362707
3840000,297.70226368661747
3860000,296.86512158312433
3880000,297.62606173931255
3900000,295.3045241216431
3920000,297.2689910784358
3940000,295.8288728594684
3960000,296.7531602034449
3980000,297.2807687489498
