#"Step","Temperature (K)"
860000,299.97091224294724
880000,295.77774130790544
900000,297.8512393761856
920000,299.26411891997043
940000,297.6481732713602
960000,295.1260014838463
980000,297.8699957339059
1000000,297.082081338792
1020000,295.23137225350587
1040000,294.5040092704076
1060000,297.5086445040071
1080000,299.26691094711686
1100000,296.8534593728618
1120000,296.20043260663687
1140000,298.1423299589736
1160000,296.13437188028473
1180000,297.6400872919647
1200000,295.99776318537147
1220000,298.2840868048635
1240000,297.556026357309
1260000,297.6107669004129
1280000,297.10433090035303
1300000,297.47831096068654
1320000,297.96634062043296
1340000,298.0282678089205
1360000,297.3417066367793
1380000,298.0653653295912
1400000,296.98493702551195
1420000,296.39328912688455
1440000,299.1643659632848
1460000,298.2769510883578
1480000,296.72292583777244
1500000,297.55998887514545
1520000,295.5169525472434
1540000,297.74211235528594
1560000,295.6983081945172
1580000,295.8236307203292
1600000,296.82327077716377
1620000,298.40703174429984
1640000,297.5018828134116
1660000,299.0180971107983
1680000,299.2958298872016
1700000,298.1060155055427
1720000,296.80718330197897
1740000,296.0214685329391
1760000,297.26991651940386
1780000,297.3836884842529
1800000,298.4330311590328
1820000,295.67725007069197
1840000,297.42251455966687
1860000,297.6462948742207
1880000,297.3448018445583
1900000,297.9113541823236
1920000,296.7965918229897
1940000,295.9514228868183
1960000,297.48241482214695
1980000,296.5193126999255
2000000,296.1398438005332
2020000,298.5463797181926
2040000,296.5852308267032
2060000,298.83656279493727
2080000,297.4096609660028
2100000,297.79673267394645
2120000,297.0539235379678
2140000,295.850049727604
2160000,296.7661872583373
2180000,296.7563519595281
2200000,298.52853474307676
2220000,297.5974167134048
2240000,296.46798468343167
2260000,297.7423118768112
2280000,296.04880523642424
2300000,295.21984761396874
2320000,298.8376102268723
2340000,297.88471242678384
2360000,297.22731913545454
2380000,294.38009195993544
2400000,297.53293028228904
2420000,298.24245697782663
2440000,295.52896180336313
2460000,295.6411338807426
2480000,298.3142321519248
2500000,299.66893450203025
2520000,296.53736665877904
2540000,296.92981802285254
2560000,294.91338540099304
2580000,295.9493825029235
2600000,297.1129182696988
2620000,297.3798811518986
2640000,296.83336182044815
2660000,298.30417741172744
2680000,298.45733474465055
2700000,295.00945114353374
2720000,298.81420338139935
2740000,298.0837441949957
2760000,299.42388035337444
2780000,297.09646696989944
2800000,297.0995141215474
2820000,296.64480962112384
2840000,297.95051778777787
2860000,298.10434445858454
2880000,295.88478097856597
2900000,298.0675003128991
2920000,296.5732524642237
2940000,297.05521851092146
2960000,295.24222462773565
2980000,295.53540672183357
3000000,296.3767701734126
3020000,295.35364416367827
3040000,296.5350364403314
3060000,296.6170397351391
3080000,295.5622608164728
3100000,295.75746754976797
3120000,295.9139743124225
3140000,296.9129658435103
3160000,296.7124051194414
3180000,297.19242925304417
3200000,296.60423356050626
3220000,297.1919368994843
3240000,297.5192103115394
3260000,299.58311621920734
3280000,296.8324437758745
3300000,297.3803756231013
3320000,297.7931919537257
3340000,295.381982964744
3360000,296.5803443584822
3380000,296.89565032775585
3400000,297.38059338785183
3420000,297.7147053057507
3440000,297.6276514100921
3460000,298.4661132323354
3480000,297.10743645912083
3500000,297.31453538607485
3520000,298.4750217594357
3540000,296.5945722685807
3560000,296.43076278666246
3580000,297.47042849994415
3600000,297.1882014224097
3620000,295.0184206402253
3640000,300.28341931969715
3660000,296.6935083232661
3680000,298.0916348975892
3700000,297.24357690405236
3720000,298.08866053814853
3740000,299.04508713566526
3760000,296.52764320119906
3780000,297.5530678619415
3800000,295.4168505356272
3820000,296.2927279351663
3840000,297.96602204753015
3860000,296.6266343380912
3880000,297.63087678281687
3900000,296.0644648204835
3920000,296.01931308108965
3940000,295.16852180276675
3960000,296.9426725376752
3980000,298.3105177510632
4000000,297.37024854119767
4020000,298.2960378246777
4040000,296.6148332331218
4060000,297.184717972539
4080000,297.0433232026551
4100000,298.58169865945104
4120000,296.66817941928383
4140000,297.2651073877685
4160000,297.95694965494107
4180000,298.19779856199403
4200000,296.0003342740646
4220000,297.39459275848634
4240000,296.35382835819934
4260000,297.57250698297423
4280000,297.37595502915195
4300000,295.2110325476888
4320000,297.5503646407316
4340000,295.36293539688074
4360000,295.2198959207219
4380000,296.6184264712178
4400000,298.6864945731566
4420000,297.2581874544125
4440000,297.99691592370266
4460000,295.24296289452053
4480000,297.53919091908097
4500000,295.94031936278526
4520000,297.87469568420346
4540000,296.7548577028797
4560000,299.261634188032
4580000,296.5426715968402
4600000,298.0868890256136
4620000,296.8832351148246
4640000,296.38914198358543
4660000,298.0316070727191
4680000,297.94074758501415
4700000,297.1831100900714
4720000,294.954067600222
4740000,297.7132693988398
4760000,295.7874629403058
4780000,296.8998838619569
4800000,295.87921900798096
4820000,295.964615270066
4840000,297.68662146484553
4860000,296.3296588878851
4880000,297.1794542618613
4900000,297.9509480062536
4920000,298.4633816984024
4940000,295.8799825192673
4960000,296.72184961295017
4980000,296.93803371803557
5000000,296.47427170525543
5020000,296.0039293647786
5040000,298.30295661598535
5060000,296.79563934975704
5080000,297.12452897768924
5100000,297.4490606844449
5120000,294.32783590001304
5140000,297.48441124667596
5160000,297.52427643918406
5180000,296.5167483724175
5200000,296.9085564854552
5220000,296.5398047522366
5240000,296.3785915994831
5260000,296.7163905032146
5280000,294.4992750734401
5300000,295.8082271177901
5320000,296.084417331062
5340000,297.4092433067821
5360000,294.67196613167846
5380000,297.6299118019241
5400000,296.69323703765673
5420000,297.2840829662335
5440000,296.53382160525035
5460000,295.89147552630914
5480000,297.9974026865712
5500000,297.13429727447044
5520000,297.9683872944844
5540000,298.8599244706637
5560000,296.08968839981793
5580000,295.9207809875771
5600000,296.40988099358225
5620000,294.95110158028086
5640000,297.25698130106474
5660000,299.27107930360734
5680000,298.58191128909647
5700000,296.42987677574354
5720000,298.02152784113196
5740000,296.39146267464804
5760000,296.90435056433665
5780000,296.55063468984986
5800000,297.63995386254334
5820000,295.2831320853765
5840000,297.13284388637766
5860000,298.59512161187985
5880000,296.06826894224855
5900000,294.74732633572285
5920000,297.0330896843857
5940000,297.35632950901424
5960000,296.11321611695166
5980000,296.81539755728534
6000000,297.84308658133045
6020000,298.40481460078394
6040000,295.0802712550789
6060000,298.4126332610333
6080000,297.8320518517133
6100000,296.5046475425439
6120000,299.40050770445526
6140000,298.2418232746202
6160000,296.3131081121186
6180000,297.80498820894576
6200000,295.42111825567787
6220000,297.5491862911064
6240000,297.948254657215
6260000,294.326505313408
6280000,298.89738419628515
6300000,296.8063977653437
6320000,296.00571596212654
6340000,296.18100306905995
6360000,296.61378583785955
6380000,297.7825420670157
6400000,297.1336611791431
6420000,297.2780077673266
6440000,295.40354630542726
6460000,298.6952698463965
6480000,294.5859073454295
6500000,295.87666277064545
6520000,297.2165998778463
6540000,296.44658333702995
6560000,296.4091345801828
6580000,295.3357527462134
6600000,295.606800888563
6620000,298.59986116093194
6640000,296.27095846059785
6660000,296.90831580616185
6680000,297.4247307888382
6700000,295.51538794384925
6720000,298.998444807519
6740000,297.5169164385121
6760000,296.09284791304106
6780000,297.9512631809538
