#"Step","Temperature (K)"
860000,296.9475096968977
880000,297.4402570963854
900000,297.9090312065497
920000,297.9718516293235
940000,297.5984046046629
960000,298.0796831277474
980000,297.94468786176344
1000000,296.85188463944144
1020000,295.7832717153206
1040000,299.1527897884789
1060000,295.2023135782197
1080000,296.02356953526464
1100000,298.02684024294757
1120000,297.6592898857952
1140000,295.27930403479144
1160000,294.6276800262786
1180000,296.0853592501598
1200000,297.29478466729836
1220000,299.36030485169766
1240000,295.7090435022612
1260000,295.97778770240166
1280000,296.2361674999392
1300000,296.6275557093932
1320000,296.3996132225197
1340000,296.3803750740014
1360000,297.7412969091096
1380000,298.7949180929791
1400000,297.68582677468453
1420000,298.32381912680273
1440000,297.87873972999057
1460000,296.17440502164897
1480000,297.9642970301644
1500000,296.9532272619076
1520000,296.1081464201679
1540000,297.1281348831918
1560000,297.87270330465543
1580000,297.3433482799669
1600000,295.77068969315604
1620000,297.7098873351146
1640000,298.8103296183894
1660000,297.52813085678764
1680000,297.74774510857867
1700000,296.4069243511194
1720000,298.0371656223426
1740000,295.9405049408191
1760000,298.3703438840287
1780000,295.46018083067486
1800000,295.5854103853519
1820000,297.27468590131065
1840000,297.4452180957326
1860000,295.9239738332544
1880000,298.36144075206005
1900000,296.84455560873806
1920000,296.04189669239844
1940000,295.4213146567212
1960000,296.9347096873611
1980000,296.739364839317
2000000,297.50004066382303
2020000,297.4607673563405
2040000,298.04439093395536
2060000,297.3561519200927
2080000,295.7764758946508
2100000,296.01049941721686
2120000,297.731386219499
2140000,295.14174869905503
2160000,297.36812393349425
2180000,297.16129744812713
2200000,297.4496859852512
2220000,297.26052716979495
2240000,299.9954812124605
2260000,297.6135535919756
2280000,296.39966409359164
2300000,295.1625132125932
2320000,296.6053123884813
2340000,296.91269730939257
2360000,297.94414006139175
2380000,295.1021663268011
2400000,294.21784329009404
2420000,297.30074965017394
2440000,297.8368429208809
2460000,295.85080821345025
2480000,297.88970868182946
2500000,294.6976318693099
2520000,296.08959336018376
2540000,299.7364766070684
2560000,296.9456584463158
2580000,296.5337397045714
2600000,296.4662725239244
2620000,297.270293617564
2640000,296.4033440677115
2660000,296.1368280202088
2680000,295.82004835493757
2700000,294.761023217993
2720000,298.2300863424563
2740000,296.93454779558976
2760000,297.4663314826147
2780000,297.4451513885908
2800000,296.31438171662813
2820000,295.876902840759
2840000,295.36831269121984
2860000,295.9458769969806
2880000,296.81024695885014
2900000,296.09148223765936
2920000,297.8970816768873
2940000,296.75882467969615
2960000,299.02874216033604
2980000,298.49648501744014
3000000,297.3902446463096
3020000,297.8990411514743
3040000,297.5818665945481
3060000,295.5208618307395
3080000,297.22617074352513
3100000,297.29814190351067
3120000,298.7012292017464
3140000,296.64033525811595
3160000,296.50374103025536
3180000,297.6290208890195
3200000,295.25410861944283
3220000,295.9149630677112
3240000,295.50237158789884
3260000,296.51449131375
3280000,298.64980341482476
3300000,297.44459555806617
3320000,298.25600246854964
3340000,296.7047177732017
3360000,297.8406019448808
3380000,296.9992292895748
3400000,298.2506740888504
3420000,297.2159469867052
3440000,297.01421482290664
3460000,296.5353242996129
3480000,297.51007745831566
3500000,297.07689062102503
3520000,296.21087709894056
