#"Step","Temperature (K)"
860000,296.579476115455
880000,296.29417547338545
900000,297.04531637844633
920000,297.64666007985534
940000,297.13058717852863
960000,296.9863226577003
980000,295.85613506264855
1000000,297.0571210639803
1020000,298.28686517564586
1040000,297.7180355972226
1060000,296.89340922678866
1080000,295.6758066013982
1100000,296.58414314578096
1120000,297.12767923266034
1140000,297.0661188728023
1160000,297.2712296367904
1180000,296.10365831456164
1200000,296.8308883620648
1220000,298.0477802047638
1240000,296.7483368108554
1260000,295.9121682335778
1280000,295.2077221645483
1300000,298.51054826229205
1320000,295.19496649368983
1340000,296.87883962488473
1360000,297.49966421470367
1380000,297.8784490462719
1400000,296.0587333548383
1420000,297.29723808202897
1440000,298.4084766817765
1460000,296.8640856697412
1480000,295.64595446400983
1500000,296.311580815041
1520000,295.72404567244064
1540000,299.5274757349211
1560000,299.1032709050944
1580000,298.27974913345616
1600000,297.5705662187089
1620000,297.48188522548026
1640000,296.35724346675585
1660000,295.8327495722076
1680000,298.4705518953341
1700000,295.85384510360944
1720000,296.1208483444104
1740000,296.2035881693164
1760000,298.0410970883782
1780000,298.67047702001383
1800000,299.22876597322113
1820000,297.61650913341737
1840000,296.58114900667726
1860000,297.7248904865486
1880000,297.1702548596063
1900000,296.6637672251291
1920000,295.97049030965974
1940000,297.43614464895523
1960000,297.42099879654035
1980000,297.9178528598308
2000000,297.78832943475544
2020000,296.57957577141406
2040000,297.1840155583103
2060000,298.04869647877297
2080000,298.05562979684277
2100000,296.8401249283558
2120000,299.75752428452523
2140000,297.78670584755054
2160000,295.7418208439749
2180000,299.5451728924784
2200000,296.6152409944923
2220000,297.5969018588063
2240000,294.6374626258857
2260000,297.49366912825843
2280000,300.5001181063407
2300000,295.8177385410907
2320000,299.3279576313317
2340000,297.749985815557
2360000,296.2273079622399
2380000,297.51883183347144
2400000,295.1968295749248
2420000,297.1563455507564
2440000,296.25662926182855
2460000,296.45733134339827
2480000,296.94545414997316
2500000,297.5549638843668
2520000,298.22752264900157
2540000,295.82051517644675
2560000,297.4595328606993
2580000,296.0810883988697
2600000,296.6722810906445
2620000,296.39419447360024
2640000,297.0746363284646
2660000,295.46951958003046
2680000,295.95761393918303
2700000,297.7141029827249
2720000,296.908374771046
2740000,295.4134413274065
2760000,296.69963084180574
2780000,295.6079937929608
2800000,296.8191109390282
2820000,297.9347663192477
2840000,296.27046103586457
2860000,295.49380576632797
2880000,297.41107464368054
2900000,296.57615290196213
2920000,298.07020719817706
2940000,298.476177250293
2960000,298.1306497561927
2980000,296.28315638786813
3000000,294.9345961052798
3020000,295.12817005647827
3040000,297.70987045938625
3060000,296.44905649893707
3080000,296.22440440580357
3100000,298.46620075043165
3120000,294.0030902284409
3140000,296.0733207271437
3160000,296.39484202583134
3180000,296.49085320631497
3200000,296.159571493484
3220000,297.36888521421866
3240000,297.4194390584239
3260000,298.4367452899365
3280000,296.83377696070147
3300000,294.39682883310667
3320000,297.1356758914331
3340000,296.6735933277856
3360000,296.2950199290076
3380000,296.89024874005395
3400000,298.43145774838536
3420000,297.98314480958555
3440000,296.72784614482043
3460000,296.52859372650346
3480000,294.86120951815235
3500000,296.0278865300162
3520000,295.64492461474674
3540000,297.1511079198806
3560000,294.5907475367732
3580000,296.6182699209075
3600000,296.68818598991993
3620000,297.92548186813985
3640000,296.0340479149896
3660000,295.3886960897303
3680000,296.7050339516754
3700000,295.7103052960655
3720000,297.1788265769387
3740000,298.388556567624
3760000,295.85076071301313
3780000,296.77757091021584
3800000,297.15429272356306
3820000,296.6378758964542
3840000,296.9873123549602
3860000,295.9673457849255
3880000,297.6038194377644
3900000,299.581226957162
3920000,297.3693171298243
3940000,295.37270478917185
3960000,297.9073820398076
3980000,298.56860081158936
4000000,296.8720688957821
